smiles,ID,endpoint,MW,cano_smiles
[O-][N+](=O)c1ccc2NC(=O)CN=C(c3ccccc3)c2c1,7469,0,281.08,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1
Cc1ccc(cc1C)N=Nc2c(O)ccc3ccccc23,7470,0,276.13,Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1C
Clc1ccccc1NS(=O)(=O)c2cccc3cccnc23,7471,0,318.02,O=S(=O)(Nc1ccccc1Cl)c1cccc2cccnc12
O=C(CN1C(=O)Sc2ccccc12)OCc3ccccc3,7472,0,299.06,O=C(Cn1c(=O)sc2ccccc21)OCc1ccccc1
NC(=N)c1ccc(cc1)c2cc3ccc(cc3s2)C(=N)N,7473,0,294.09,N=C(N)c1ccc(-c2cc3ccc(C(=N)N)cc3s2)cc1
OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,7474,0,298.11,C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C
OC(=O)c1nn(Cc2ccc(Cl)cc2Cl)c3ccccc13,7475,0,320.01,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12
[O-][N+](=O)c1c(Cl)cc2Oc3cc(Cl)c(Cl)cc3Oc2c1Cl,7476,0,364.88,O=[N+]([O-])c1c(Cl)cc2c(c1Cl)Oc1cc(Cl)c(Cl)cc1O2
CC(C)(c1cc(Br)c(O)c(Br)c1)c2cc(Br)c(O)c(Br)c2,7477,0,539.76,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1
OC1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C(Cl)(C1(Cl)C35Cl)C24Cl,7479,0,487.7,OC1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl
COc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O,7480,0,284.07,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1
CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12,7481,0,290.14,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21
CCOP(=S)(OCC)SCN1C(=O)Oc2cc(Cl)ccc12,7482,0,366.99,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21
CCC(CCC(=O)C)COC(=O)c1ccccc1C(=O)O,7484,0,292.13,CCC(CCC(C)=O)COC(=O)c1ccccc1C(=O)O
CC(=O)Nc1ccc(Oc2ccc(NC(=O)C)cc2)cc1,7486,0,284.12,CC(=O)Nc1ccc(Oc2ccc(NC(C)=O)cc2)cc1
COC(=O)C(C)(C)Oc1ccc(cc1)c2ccc(Cl)cc2,7487,0,304.09,COC(=O)C(C)(C)Oc1ccc(-c2ccc(Cl)cc2)cc1
OC(=O)c1c(O)cc2C(=O)c3ccccc3C(=O)c2c1O,7488,0,284.03,O=C1c2ccccc2C(=O)c2c1cc(O)c(C(=O)O)c2O
Cc1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1,7489,0,298.08,Cc1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1
OC1CCC(O)(CN(N=O)C(C(=O)O)C(=O)O)C(O)C1O,7490,0,308.09,O=NN(CC1(O)CCC(O)C(O)C1O)C(C(=O)O)C(=O)O
Clc1ccc(COC(=O)c2cccc3cccnc23)cc1,7491,0,297.06,O=C(OCc1ccc(Cl)cc1)c1cccc2cccnc12
CCOP(=O)(NC(C)CC)Oc1cc(C)ccc1[N+](=O)[O-],7492,0,316.12,CCOP(=O)(NC(C)CC)Oc1cc(C)ccc1[N+](=O)[O-]
CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl,7494,0,332.09,CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl
O=C(\C=C\C=C\c1ccc2OCOc2c1)N3CCCCC3,7495,0,285.14,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1
CC(C)Oc1ccc2C(=O)C(=COc2c1)c3ccccc3,7497,0,280.11,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1
CN(C)CCC=C1c2ccccc2CCc3ccccc13,7498,0,277.18,CN(C)CCC=C1c2ccccc2CCc2ccccc21
OCCN(CCO)c1ccc(cc1)N=Nc2cccnc2,7499,0,286.14,OCCN(CCO)c1ccc(N=Nc2cccnc2)cc1
CN(C)CCCN1c2ccccc2CCc3ccccc13,7501,0,280.19,CN(C)CCCN1c2ccccc2CCc2ccccc21
CCOCCc1c(nc(N)n2ncnc12)c3ccccc3,7502,0,283.14,CCOCCc1c(-c2ccccc2)nc(N)n2ncnc12
[O-][N+](=O)OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],7503,0,316.01,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]
CCc1cccc2c3CCOC(CC)(CC(=O)O)c3[nH]c12,7504,0,287.15,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3
Cc1cccc(NS(=O)(=O)c2cccc3cccnc23)c1,7506,0,298.08,Cc1cccc(NS(=O)(=O)c2cccc3cccnc23)c1
NS(=O)(=O)c1cc(C(=O)O)c(NCc2occc2)cc1Cl,7507,0,330.01,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl
C1COCCOCCOCCOCCOCCOCCO1,7508,0,308.18,C1COCCOCCOCCOCCOCCOCCO1
CCC(CCC(C)O)COC(=O)c1ccccc1C(=O)O,7509,0,294.15,CCC(CCC(C)O)COC(=O)c1ccccc1C(=O)O
Nc1c([nH]c2ccccc12)C(=O)N\N=C\c3ccccc3,7510,0,278.12,Nc1c(C(=O)N/N=C/c2ccccc2)[nH]c2ccccc12
CCCCC(CC)COC(=O)c1ccc(cc1)N(C)N=O,7511,0,292.18,CCCCC(CC)COC(=O)c1ccc(N(C)N=O)cc1
Nc1ccc(Cc2ccc(N)c(c2)C(=O)O)cc1C(=O)O,7513,0,286.1,Nc1ccc(Cc2ccc(N)c(C(=O)O)c2)cc1C(=O)O
Clc1cccc(NS(=O)(=O)c2cccc3cccnc23)c1,7515,0,318.02,O=S(=O)(Nc1cccc(Cl)c1)c1cccc2cccnc12
Cc1c(c(C)c(c(c1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])[N+](=O)[O-],7518,0,297.1,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-]
Cc1ccccc1NS(=O)(=O)c2cccc3cccnc23,7519,0,298.08,Cc1ccccc1NS(=O)(=O)c1cccc2cccnc12
Cc1cc(C)n(n1)c2[nH]nc(NN)c3c4ccccc4nc23,7520,0,293.14,Cc1cc(C)n(-c2[nH]nc(NN)c3c4ccccc4nc2-3)n1
Cc1ccc(cc1)S(=O)(=O)NC(=O)Nc2ncc(s2)[N+](=O)[O-],7522,0,342.01,Cc1ccc(S(=O)(=O)NC(=O)Nc2ncc([N+](=O)[O-])s2)cc1
CC1Cc2c(O)c(C)c3C4C(CCC(=C)c3c2C1=O)C4(C)C,7523,0,296.18,C=C1CCC2C(c3c(C)c(O)c4c(c31)C(=O)C(C)C4)C2(C)C
Cc1ccc2cc3c(ccc4ccccc34)c5CC(O)c1c25,7524,0,284.12,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1C(O)C3
C(=C\c1cccc(\C=C\c2ccccc2)c1)/c3ccccc3,7525,0,282.14,C(=C/c1cccc(/C=C/c2ccccc2)c1)\c1ccccc1
CC1CC2(C)C(CCC3C4CCC(O)C4(C)CCC23)CC1=O,7526,0,304.24,CC1CC2(C)C(CCC3C4CCC(O)C4(C)CCC32)CC1=O
Cc1cc2c3C4OC4C(O)C(O)c3ccc2c5ccccc15,7527,0,292.11,Cc1cc2c3c(ccc2c2ccccc12)C(O)C(O)C1OC31
CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C,7528,0,298.19,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C
CC1=CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(O)C1=O,7529,0,312.12,CC1=CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(O)C1=O
COC(=O)\C(=C(/OP(=O)(OC)OC)\c1cc(Cl)ccc1Cl)\Cl,7530,0,387.94,COC(=O)/C(Cl)=C(\OP(=O)(OC)OC)c1cc(Cl)ccc1Cl
O=C1c2c(ccc3ccccc23)c4ccc5ccccc5c14,7531,0,280.09,O=C1c2c(ccc3ccccc23)-c2ccc3ccccc3c21
Cc1ccc2c(C)c3C(O)C(O)c4ccccc4c3nc2c1,7532,0,291.13,Cc1ccc2c(C)c3c(nc2c1)-c1ccccc1C(O)C3O
CS(=O)CCC(=O)N1C(CSC1c2ccccc2O)C(=O)O,7533,0,343.05,CS(=O)CCC(=O)N1C(C(=O)O)CSC1c1ccccc1O
CC1=C(O)C(=C(C(=O)C1=O)C2=C(O)C(=C(C)C(=O)C2=O)O)O,7534,0,306.04,CC1=C(O)C(O)=C(C2=C(O)C(O)=C(C)C(=O)C2=O)C(=O)C1=O
CC12CCC3C(CCC4CC(O)CCC34C)C1CCC(=O)N2,7535,0,305.24,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC(=O)N2
OCc1cc2cccc3ccc4cc5ccccc5c1c4c23,7536,0,282.1,OCc1cc2cccc3ccc4cc5ccccc5c1c4c32
Nc1ccc(c2ccc(N)cc2S(=O)(=O)O)c(c1)S(=O)(=O)O,7537,0,344.01,Nc1ccc(-c2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1
O=C1c2cccc3cccc(c4ccc5ccccc5c14)c23,7538,0,280.09,O=C1c2c(ccc3ccccc23)-c2cccc3cccc1c23
O=C1c2ccccc2c3c1ccc4ccc5ccccc5c34,7539,0,280.09,O=C1c2ccccc2-c2c1ccc1ccc3ccccc3c21
Oc1cccc2OC(=O)C(=Cc12)[C@@H]3CCc4ccccc4C3,7540,0,292.11,O=c1oc2cccc(O)c2cc1[C@@H]1CCc2ccccc2C1
C[C@@H]1C[C@H]2OC(=O)[C@]3(C)[C@H]2[C@@H](O[C@]3(C)O)[C@]4(C)[C@H]1C=CC4=O,7541,0,306.15,C[C@@H]1C[C@H]2OC(=O)[C@]3(C)[C@H]2[C@@H](O[C@]3(C)O)[C@@]2(C)C(=O)C=C[C@@H]12
CC(C)CC[C@@H](C)Nc1ccc(N[C@H](C)CCC(C)C)cc1,7542,0,304.29,CC(C)CC[C@@H](C)Nc1ccc(N[C@H](C)CCC(C)C)cc1
CN1C(=C(O)c2sccc2S1(=O)=O)C(=O)Nc3ccccn3,7543,0,337.02,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O
CC(C)(C)NCC(O)COc1ccc(O)cc1C2CCCC2,7544,0,307.21,CC(C)(C)NCC(O)COc1ccc(O)cc1C1CCCC1
ClCc1ccc2ccc3cc4ccccc4c5ccc1c2c35,7545,0,300.07,ClCc1ccc2ccc3cc4ccccc4c4ccc1c2c34
Cc1c2C3OC3c4ccccc4c2nc5ccc(CO)cc15,7546,0,289.11,Cc1c2c(nc3ccc(CO)cc13)-c1ccccc1C1OC21
Oc1cc(O)c2cc(O)c([o+]c2c1)c3cc(O)c(O)c(O)c3,7547,0,303.05,Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1
Oc1cccc2ccc3[nH]c4ccc5ccccc5c4c3c12,7548,0,283.1,Oc1cccc2ccc3[nH]c4ccc5ccccc5c4c3c12
O=C1c2ccccc2c3ccc4ccc5ccccc5c4c13,7550,0,280.09,O=C1c2ccccc2-c2ccc3ccc4ccccc4c3c21
COc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@H]5Oc1c2[C@]45CCN3C,7551,0,299.15,COc1ccc2c3c1O[C@@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314
CCOC[C@@H](O)COc1ccc(NC(=O)CC[S+](C)C)cc1,7553,0,328.16,CCOC[C@@H](O)COc1ccc(NC(=O)CC[S+](C)C)cc1
CCCCCCCCS(=O)[C@H](C)Cc1ccc2OCOc2c1,7554,0,324.18,CCCCCCCCS(=O)[C@H](C)Cc1ccc2c(c1)OCO2
CN(\C=N\C=N\c1ccc(C)cc1C)c2ccc(C)cc2C,7555,0,293.19,Cc1ccc(/N=C/N=C/N(C)c2ccc(C)cc2C)c(C)c1
CC1(C)CCCC2(C)C1CCC3(C)C2CC=C(C=O)C3C=O,7556,0,302.22,CC1(C)CCCC2(C)C1CCC1(C)C(C=O)C(C=O)=CCC12
c1ccc2cc3c(ccc4c5ccccc5ccc34)cc2c1,7557,0,278.11,c1ccc2cc3c(ccc4c5ccccc5ccc34)cc2c1
CC12CCC3C(CCc4cc(O)ccc34)C1CCC2(O)C#C,7559,0,296.18,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C
OC(=O)c1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1,7560,0,300.03,O=C(O)c1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O
CCCOc1cc2C(=O)CCc2c3ccc4ccccc4c13,7561,0,290.13,CCCOc1cc2c(c3ccc4ccccc4c13)CCC2=O
CC12CCCC(C)(C1CCC34CC(CCC23)C(=C)C4)C(=O)O,7562,0,302.22,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1C3
N\C(=N/OC1OC(C(O)C(O)C1O)C(=O)O)\c2ccccc2,7563,0,312.1,N/C(=N\OC1OC(C(=O)O)C(O)C(O)C1O)c1ccccc1
CCc1c2ccccc2c(CC)c3c1ccc4ccccc34,7564,0,284.16,CCc1c2ccccc2c(CC)c2c1ccc1ccccc12
Cc1ccc2nc3c4ccccc4C(O)C(O)c3c(C)c2c1,7565,0,291.13,Cc1ccc2nc3c(c(C)c2c1)C(O)C(O)c1ccccc1-3
CC(C)(C)NCC(O)COc1cccc2CC(O)C(O)Cc12,7566,0,309.19,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2
Oc1cc2C[C@@]3(O)COc4c(O)c(O)ccc4[C@@H]3c2cc1O,7567,0,302.08,Oc1cc2c(cc1O)[C@H]1c3ccc(O)c(O)c3OC[C@]1(O)C2
OCc1ccc2c(CO)c3ccc4ccccc4c3nc2c1,7568,0,289.11,OCc1ccc2c(CO)c3ccc4ccccc4c3nc2c1
COC(=O)\C(=C(/OP(=O)(OC)OC)\c1ccc(Cl)cc1Cl)\Br,7569,0,431.89,COC(=O)/C(Br)=C(\OP(=O)(OC)OC)c1ccc(Cl)cc1Cl
Cc1c2ccccc2c(C)c3c4C=CC(=O)C(=O)c4ccc13,7570,0,286.1,Cc1c2ccccc2c(C)c2c3c(ccc12)C(=O)C(=O)C=C3
CCC1=C(OC)C(=O)c2c(O)c(OC)c(OC)c(O)c2C1=O,7571,0,308.09,CCC1=C(OC)C(=O)c2c(O)c(OC)c(OC)c(O)c2C1=O
ClCc1c2ccccc2c3ccc4cccc5ccc1c3c45,7572,0,300.07,ClCc1c2ccccc2c2ccc3cccc4ccc1c2c43
ClCCCC(=O)\N=C\1/SN(C(=O)CCCCl)c2ccccc12,7573,0,358.03,O=C(CCCCl)/N=c1\sn(C(=O)CCCCl)c2ccccc12
OCc1cc2c3ccccc3cc4ccc5cccc1c5c24,7574,0,282.1,OCc1cc2c3ccccc3cc3ccc4cccc1c4c32
Cc1ccc(cc1)N=Nc2ccc(cc2)N(CCO)CCO,7575,0,299.16,Cc1ccc(N=Nc2ccc(N(CCO)CCO)cc2)cc1
CC(C)C1=CC2=CCC3C(C)(CCCC3(C)C(=O)O)C2CC1,7576,0,302.22,CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1
OC1COC2(O)C1OC(=O)C2(O)Cc3c[nH]c4ccccc34,7577,0,305.09,O=C1OC2C(O)COC2(O)C1(O)Cc1c[nH]c2ccccc12
CC1=CC(=O)C=C2CCC3C4CCC(=O)C4(C)CCC3C12C,7578,0,298.19,CC1=CC(=O)C=C2CCC3C4CCC(=O)C4(C)CCC3C12C
OCCN(CCO)c1nc(nc2ccccc12)c3cccs3,7579,0,315.1,OCCN(CCO)c1nc(-c2cccs2)nc2ccccc12
CC1CC2=C(C3C(C=C(C)C2=O)C(CCC3=C)C(=C)C)C1=O,7581,0,296.18,C=C(C)C1CCC(=C)C2C3=C(CC(C)C3=O)C(=O)C(C)=CC12
COc1cc(CNC(=O)CCCC\C=C\C(C)C)ccc1O,7582,0,305.2,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O
Oc1cc2C[C@]3(O)COc4c(O)c(O)ccc4[C@@H]3c2cc1O,7583,0,302.08,Oc1cc2c(cc1O)[C@H]1c3ccc(O)c(O)c3OC[C@@]1(O)C2
CC(C)CCC(C)Nc1ccc(NC(C)CCC(C)C)cc1,7584,0,304.29,CC(C)CCC(C)Nc1ccc(NC(C)CCC(C)C)cc1
[Na+].[Fe+3].OC(=O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,7585,0,371.01,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O.[Fe+3].[Na+]
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C,7586,0,296.18,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C
C[C@@H]1C[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@H]23)CC1=O,7587,0,304.24,C[C@@H]1C[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]32)CC1=O
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,7588,0,298.19,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
C[C@]12CC[C@H]3[C@@H](CCC4=C3CCC(=O)C4)[C@@H]1CC[C@@]2(O)C#C,7589,0,298.19,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C
CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,7590,0,302.22,CC(C)C1=CC2=CC[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)[C@H]2CC1
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C(Cl)(C1(Cl)C35Cl)C24Cl,7591,0,539.63,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl
[Zn+2].[Mn+2].SC(=S)NCCNC(=S)S.SC(=S)NCCNC(=S)S,7592,0,542.78,S=C(S)NCCNC(=S)S.S=C(S)NCCNC(=S)S.[Mn+2].[Zn+2]
CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,7593,0,300.11,CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1
CC(C)(C)NCC(O)COc1cccc2C[C@@H](O)[C@@H](O)Cc12,7595,0,309.19,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2
[Na+].[Na+].OC(=O)c1ccccc1Nc2cc(Cl)ccc2C(=O)O,7596,0,337.01,O=C(O)c1ccccc1Nc1cc(Cl)ccc1C(=O)O.[Na+].[Na+]
COc1cc(COC(=O)CCCCCCC(C)C)ccc1O,7597,0,308.2,COc1cc(COC(=O)CCCCCCC(C)C)ccc1O
[Na+].CCCCCCC(O)C\C=C/CCCCCCCC(=O)O,7598,0,321.24,CCCCCCC(O)C/C=C\CCCCCCCC(=O)O.[Na+]
[H+].[Cl-].COc1ccc(CN(CCN(C)C)c2ncccn2)cc1,7599,0,322.16,COc1ccc(CN(CCN(C)C)c2ncccn2)cc1.[Cl-].[H+]
[H+].[Cl-].CN1CCC(CN2c3ccccc3Sc4ccccc24)C1,7600,0,332.11,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1.[Cl-].[H+]
OC1=C(C2CCCc3ccccc23)C(=O)c4ccccc4O1,7601,0,292.11,O=c1c(C2CCCc3ccccc32)c(O)oc2ccccc12
CSCCC(NC=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,7602,0,324.11,CSCCC(NC=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O
CC1=C[C@@H]2O[C@H]3[C@@H](O)[C@H](O)[C@](C)([C@]34CO4)[C@]2(CO)[C@@H](O)C1=O,7603,0,312.12,CC1=C[C@@H]2O[C@H]3[C@@H](O)[C@H](O)[C@](C)([C@]34CO4)[C@]2(CO)[C@@H](O)C1=O
OC1COC2(O)C1OC(=O)[C@]2(O)Cc3c[nH]c4ccccc34,7604,0,305.09,O=C1OC2C(O)COC2(O)[C@@]1(O)Cc1c[nH]c2ccccc12
[H+].[Cl-].CC(C)(C)NCC(O)COc1cccc2C(=O)CCCc12,7605,0,327.16,CC(C)(C)NCC(O)COc1cccc2c1CCCC2=O.[Cl-].[H+]
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](O)CC[C@]34C)[C@@H]1CCC(=O)N2,7606,0,305.24,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](O)CC[C@@]43C)[C@@H]1CCC(=O)N2
Cc1ccc(cc1)\N=N\c2ccc(cc2)N(CCO)CCO,7607,0,299.16,Cc1ccc(/N=N/c2ccc(N(CCO)CCO)cc2)cc1
[H+].[Cl-].CN\C(=C/[N+](=O)[O-])\NCCSCc1oc(CN(C)C)cc1,7608,0,350.12,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1.[Cl-].[H+]
C[C@H]1Cc2c(O)c(C)c3C4C(CCC(=C)c3c2C1=O)C4(C)C,7609,0,296.18,C=C1CCC2C(c3c(C)c(O)c4c(c31)C(=O)[C@@H](C)C4)C2(C)C
[H+].[Cl-].NCC1CCC(CC1)C(=O)c2ccc(CCC(=O)O)cc2,7610,0,325.14,NCC1CCC(C(=O)c2ccc(CCC(=O)O)cc2)CC1.[Cl-].[H+]
CC1=CC(=O)C=C2CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]3[C@@]12C,7611,0,298.19,CC1=CC(=O)C=C2CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]3[C@@]12C
CCOC(=O)CC1OCCc2c1[nH]c3c(cccc23)C(C)O,7612,0,303.15,CCOC(=O)CC1OCCc2c1[nH]c1c(C(C)O)cccc21
C[C@@H]1CC2=C(C3[C@@H](C=C(C)C2=O)C(CCC3=C)C(=C)C)C1=O,7613,0,296.18,C=C(C)C1CCC(=C)C2C3=C(C[C@@H](C)C3=O)C(=O)C(C)=C[C@@H]12
C[C@H]1CC2=C(C3[C@@H](C=C(C)C2=O)C(CCC3=C)C(=C)C)C1=O,7614,0,296.18,C=C(C)C1CCC(=C)C2C3=C(C[C@H](C)C3=O)C(=O)C(C)=C[C@@H]12
COC(=O)\C(=C(\OP(=O)(OC)OC)/c1cc(Cl)ccc1Cl)\Cl,7615,0,387.94,COC(=O)/C(Cl)=C(/OP(=O)(OC)OC)c1cc(Cl)ccc1Cl
COC(=O)\C(=C(\OP(=O)(OC)OC)/c1ccc(Cl)cc1Cl)\Br,7616,0,431.89,COC(=O)/C(Br)=C(/OP(=O)(OC)OC)c1ccc(Cl)cc1Cl
OC(Cn1ccnc1)c2ccc(CCc3ccccc3)cc2,7617,0,292.16,OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1
O=C(\C=C\c1ccc(cc1)c2ccccc2)c3ccccc3,7618,0,284.12,O=C(/C=C/c1ccc(-c2ccccc2)cc1)c1ccccc1
CCC(CCCC(=O)O)COC(=O)c1ccccc1C(=O)O,7619,0,308.13,CCC(CCCC(=O)O)COC(=O)c1ccccc1C(=O)O
Oc1c(Cl)cc(Cl)cc1NC(=O)c2c(O)c(Cl)cc(Cl)c2Cl,7621,0,398.88,O=C(Nc1cc(Cl)cc(Cl)c1O)c1c(O)c(Cl)cc(Cl)c1Cl
CC(=O)Oc1ccccc1C(=O)Oc2ccccc2C(=O)O,7622,0,300.06,CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(=O)O
COc1c(O)cc2OC(=CC(=O)c2c1O)c3ccc(O)cc3,7623,0,300.06,COc1c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O
Nc1ccc(cc1)S(=O)(=O)Nc2cnc3c(Cl)cccc3n2,7624,0,334.03,Nc1ccc(S(=O)(=O)Nc2cnc3c(Cl)cccc3n2)cc1
Clc1c(Cl)c(Cl)c2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2c1Cl,7625,0,455.74,Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2
CC(C)CC(NC(=O)COc1cc(Cl)c(Cl)cc1Cl)C(=O)O,7626,0,367.01,CC(C)CC(NC(=O)COc1cc(Cl)c(Cl)cc1Cl)C(=O)O
CSCCC(NC(=O)COc1cc(Cl)c(Cl)cc1Cl)C(=O)O,7627,0,384.97,CSCCC(NC(=O)COc1cc(Cl)c(Cl)cc1Cl)C(=O)O
CC(C)(C)OOC1(C)C=C(C(=O)C(=C1)C(C)(C)C)C(C)(C)C,7628,0,308.24,CC(C)(C)OOC1(C)C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C1
CC(C)(Oc1ccc(cc1)C(=O)c2ccc(Cl)cc2)C(=O)O,7630,0,318.07,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,7631,0,298.17,CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12
Oc1cc2C(=O)Oc3c(O)c(O)cc4C(=O)Oc(c1O)c2c34,7632,0,302.01,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23
Clc1ccc(COC(=O)c2cccc3cccnc23)c(Cl)c1,7633,0,331.02,O=C(OCc1ccc(Cl)cc1Cl)c1cccc2cccnc12
O(P(Oc1ccccc1)Oc2ccccc2)c3ccccc3,7634,0,310.08,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1
COc1cc2C(=O)c3ccccc3C(=O)c2c(OC)c1CO,7635,0,298.08,COc1cc2c(c(OC)c1CO)C(=O)c1ccccc1C2=O
OC(=O)CC(NC(=O)COc1cc(Cl)c(Cl)cc1Cl)C(=O)O,7636,0,368.96,O=C(O)CC(NC(=O)COc1cc(Cl)c(Cl)cc1Cl)C(=O)O
CN1CCC(=C2c3ccccc3C=Cc4ccccc24)CC1,7637,0,287.17,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1
Clc1cc(Cl)cc(NS(=O)(=O)c2cccc3cccnc23)c1,7638,0,351.98,O=S(=O)(Nc1cc(Cl)cc(Cl)c1)c1cccc2cccnc12
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,7639,0,314.25,CCCCOC(=O)CCCCCCCCC(=O)OCCCC
CCCCOC(=O)c1ccccc1C(=O)OC2CCCCC2,7640,0,304.17,CCCCOC(=O)c1ccccc1C(=O)OC1CCCCC1
Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1,7641,0,681.56,Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1
