smiles,endpoint
CC(C)(C)OOC(C)(C)c1cccc(c1)C(C)(C)OOC(C)(C)C,0
CCCCCCCCCCCCCOC(=O)C[N+](CC)(CC)CC,0
COC1=C[C@@H]2[C@@H]3Cc4ccc(OC)c(O)c4[C@]2(CCN3C)CC1=O,0
CC1(CO)C(O)CCC2(C)C1CCC3CC4CC23CCC4(O)CO,0
CCCC(=O)Nc1ccc(OC[C@H](O)CNC(C)C)c(c1)C(=O)C,0
Cc1cccc(C)c1Nc2cc(Cl)nc(SCC(=O)NCCO)n2,0
CC1C(C)C(C)(O)C(=O)OCC2=CCN3CCC(OC(=O)C1=C)C23,0
COCC1CN(C(=O)O1)c2ccc3nc(sc3c2)C(O)CCC#N,0
COc1c(OCC2OC2(C)C)ccc3c(OC)c4ccoc4nc13,0
COc1cc2OC3OCCC3c2c4OC(=O)C5=C(CCOC5=O)c14,0
C\C=C\1/CC(C)C(C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C23,0
COC1=CC(=O)C[C@@H](C)[C@]12Oc3c(Cl)c(OC)cc(OC)c3C2=O,0
CCN(CC)CCCN(C1Cc2ccccc2C1)c3ccccc3,0
CC1(C)S[C@@H]2[C@@H](NC(=O)[C@@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0
COC1=CC(=O)C=C/C/1=N\c2c3ccccc3nc4ccccc24,0
CC12CCCC(C)(C1CCC34CC(O)(CCC23)C(=C)C4O)C(=O)O,0
[Na+].[Na+].[Na+].[Na+].OC(=O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0
Nc1ccc(\C=C\c2ccc(N)cc2S(=O)(=O)O)c(c1)S(=O)(=O)O,0
[Na+].Oc1ccc2ccccc2c1N=Nc3ccc(cc3)S(=O)(=O)O,0
CC(C)(C)OOC(C)(C)c1ccc(cc1)C(C)(C)OOC(C)(C)C,0
Cc1ccc(OP(=O)(Oc2ccccc2)Oc3ccccc3)cc1,0
CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3,0
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(c1)C(=O)C,0
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,0
C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)\C(=C/O)\C[C@]4(C)[C@H]3CC[C@]12C,0
COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,0
COC1CC(=O)C[C@@H](C)[C@]12Oc3c(Cl)c(OC)cc(OC)c3C2=O,0
COc1ccc2nccc(C(O)C3CC4CCN3CC4C=C)c2c1,0
C\C=C\1/CC(=C)[C@@](C)(O)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@@H]23,0
[Mn+2].[Mn+2].OCCC(CCO)OP(=O)(O)O.OCC(O)COP(=O)(O)O,0
[Na+].OS(=O)(=O)c1ccc2\C(=N\Nc3ccccc3)\C(=O)C=Cc2c1,0
C\C=C/C(=O)O[C@@H]1C[C@@H]2O[C@H]3C=C(C)C(=O)C[C@@]3(C)[C@@]1(C)[C@]24CO4,0
[Fe+2].CNC(=O)Oc1ccc(NC=C2C=CC=C2)cc1.C3C=CC=C3,0
[Cl-].C[N+]1=C2N(CCc3c2[nH]c4ccccc34)C(=O)c5ccccc15,0
CCOC(=O)[C@H]1O[C@@H]1C(=O)NC(CC(C)C)C(=O)NCCC(C)C,0
CC(=O)c1cccc(N=[N+]([O-])c2ccc(N)c(C(=O)C)c2C)c1C,0
O.O.O.O.O.O.O.O.O.O.O.O.[K+].[Cr+3].OS(=O)(=O)O.OS(=O)(=O)O,0
Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,0
OC(=O)c1c(Cl)c(Cl)c(Cl)c2Oc3c(Br)c(O)c(Br)cc3C(=O)c12,0
OC[C@H]1O[C@@H](Oc2cc3C=CC(=O)Oc3cc2O)[C@H](O)[C@@H](O)[C@@H]1O,0
CCOC(=O)COc1ccc2C(=O)C=C(Oc2c1)c3ccccc3,0
[O-][N+](=O)c1cc(NS(=O)(=O)c2cccc3cccnc23)ccc1Cl,0
OC(=O)C1Cc2c([nH]c3ccccc23)C(Cc4ccccc4O)N1,0
Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,0
CC(=O)Nc1cc(ccc1C)N=Nc2ccc(C)c(NC(=O)C)c2,0
O=C(OC1CCCCC1)c2ccccc2C(=O)OC3CCCCC3,0
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,0
Fc1ccc(cc1)C(=O)CCCN2CCN(CC2)c3ccccn3,0
CC(=O)Nc1ccc(C)c(c1)N=Nc2cc(NC(=O)C)ccc2C,0
Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4,0
CC(C)NC(=O)NS(=O)(=O)c1cnccc1Nc2cccc(C)c2,0
CCN1C=C(C(=O)O)C(=O)c2cc(F)c(c(F)c12)c3ccncc3,0
Cc1ccc(cc1S(=O)(=O)O)N=Nc2c(O)ccc3ccccc23,0
CCCCOCCOCCOCc1cc2OCOc2cc1CCC,0
O=C(C1OC1c2ccc(Oc3ccccc3)cc2)c4ccccc4,0
COc1cc2CCN(C)c3cc4cc5OCOc5cc4c(c1OC)c23,0
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,0
O[C@H]1C[C@](O)(C[C@@H](OC(=O)\C=C/c2ccc(O)c(O)c2)[C@@H]1O)C(=O)O,0
CCCCCCC(C\C=C\CCCCCCCC(=O)OC)OC(=O)C,0
OS(=O)(=O)Oc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,0
Oc1ccc2c(Oc3cc(O)ccc3C24OC(=O)c5ccccc45)c1,0
Cc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,0
CN(C)c1ccc(cc1)C(=C2C=CC(=[N+](C)C)C=C2)c3ccccc3,0
COc1cc(CC2NCCc3cc(O)c(O)cc23)cc(OC)c1OC,0
COc1ccc2cc3c4cc5OCOc5cc4CC[n+]3cc2c1OC,0
OS(=O)(=O)Oc1c2ccccc2c3ccc4cccc5ccc1c3c45,0
CC(=O)O[C@H]1[C@H](O)[C@@H]2O[C@H]3C=C(C)C(=O)[C@H](O)[C@@]3(CO)[C@@]1(C)[C@@]24CO4,0
OCCNc1ccc(cc1)N=Nc2ccc(cc2)N(CCO)CCO,0
CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,0
OS(=O)(=O)Oc1cccc2c3ccc4cccc5ccc(cc12)c3c45,0
CC1CCCC(C)N1CCCC(O)(c2ccccc2)c3ccccn3,0
COc1cc2c(CC3c4c(CC[N+]3(C)C)cc(OC)c(O)c24)cc1O,0
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,0
CC(=O)Nc1cccc(N=[N+]([O-])c2cccc(NC(=O)C)c2C)c1C,0
COC(=C1C(C(=C(C)N=C1C)C(=O)OC)c2ccccc2[N+](=O)[O-])O,0
OC1C2OC2c3c(ccc4nc5c(ccc6ccccc56)cc34)C1O,0
OC1=C(O)C23CCCCC2(O3)c4cc5ccc6ccccc6c5nc14,0
Nc1ccc2c(c3ccccc3C(=O)O)c4ccc(N)cc4[o+]c2c1,0
OS(=O)(=O)Oc1ccc2ccc3c4ccccc4cc5ccc1c2c35,0
CC(=O)C1=CCC2C3=CCC4=CC(O)C(O)CC4(C)C3CC(O)C12C,0
CCCC[C@@H](CC)COP(=O)(Oc1ccccc1)Oc2ccccc2,0
CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,0
C[C@]12[C@@H](O)C=C[C@@]3(OC1=O)[C@H]4CC[C@]5(O)C[C@]4(CC5=C)[C@H]([C@H]23)C(=O)O,0
CCCC1(O)CCC2C3CCC4CC(=O)CC(C)C4(C)C3CCC12C,0
COC(=O)Nc1nc2cc(OS(=O)(=O)c3ccc(F)cc3)ccc2[nH]1,0
CN1[C@@H](CSCC(F)(F)F)Nc2cc(Cl)c(cc2S1(=O)=O)S(=O)(=O)N,0
CCCCC(CC)COP(=O)(Oc1ccccc1)Oc2ccccc2,0
CCCCCCCC[Sn]1(CCCCCCCC)OC(=O)C=CC(=O)O1,0
COC(=O)C1=C(C)NC(=C(C1c2ccccc2[N+](=O)[O-])C(=O)OC)C,0
[K+].CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,0
CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(cc2S1(=O)=O)S(=O)(=O)N,0
CCOC(=O)c1cc(Cc2ccc(N)c(c2)C(=O)OCC)ccc1N,0
COC(=O)Nc1nc2ccc(OS(=O)(=O)c3ccc(F)cc3)cc2[nH]1,0
CCC[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)C[C@H](C)[C@]4(C)[C@H]3CC[C@]12C,0
O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\c2ccc(O)c(O)c2)[C@@H]1O)C(=O)O,0
CC12[C@@H](O)C=C[C@]3(OC1=O)[C@H]4CC[C@@]5(O)C[C@@]4(CC5=C)[C@@H]([C@@H]23)C(=O)O,0
[H+].[Br-].COc1ccc2nccc(C(O)C3CC4CCN3CC4C=C)c2c1,0
[Cu+2].CCC1CCC(CCC(=O)O)C1.CCC2CCC(CCC(=O)O)C2,0
[Na+].Cc1ccc(N\N=C/2\C(=O)C=Cc3ccccc23)c(c1)S(=O)(=O)O,0
CCN(\C(=S\[Zn+2]\S=C(/S)\N(CC)c1ccccc1)\S)c2ccccc2,0
CC(=O)O[C@@H]1[C@@H](O)C2OC3C=C(C)C(=O)[C@@H](O)C3(CO)C1(C)C24CO4,0
[H+].[Cl-].CC(CCc1ccccc1)NCC(O)c2ccc(O)c(c2)C(=O)N,0
[H+].[Cl-].CCN(CC)CCCN(C1Cc2ccccc2C1)c3ccccc3,0
[H+].[Cl-].CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(c1)C(=O)C,0
[H+].[Cl-].CCOC(=O)Nc1cccc2C(CN(C)Cc12)c3ccc(Cl)cc3,0
OCCNc1ccc(cc1)\N=N\c2ccc(cc2)N(CCO)CCO,0
CC(N)Cc1ccccc1.CC(N)Cc2ccccc2.OS(=O)(=O)O,0
CC(=O)Nc1cc(ccc1C)N=[N+]([O-])c2ccc(C)c(NC(=O)C)c2,0
C1CN=C(N1)c2ccc(cc2)c3cc4ccc(cc4[nH]3)C5=NCCN5,0
COc1ccc(cc1)C(=C(CCC(=O)O)C#N)c2ccc(OC)cc2,0
CCCCCCCCCCCCCCCCCC1=NCCN1CCO,0
CC(=O)Nc1ccc(C)c(c1)N=[N+]([O-])c2cc(NC(=O)C)ccc2C,0
CC(=O)O[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C)C#C,0
OC1CCC(O)(CN(N=O)C(Cc2ccccc2)C(=O)O)C(O)C1O,0
Cc1cc(O)c(cc1Sc2cc(c(O)cc2C)C(C)(C)C)C(C)(C)C,0
CN(C)c1ccc(cc1)C(c2ccccc2)c3ccc(cc3)N(C)C,0
CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c2ccc(Cl)cc2,0
COc1ccc(cc1)c2noc(CC(=O)O)c2c3ccc(OC)cc3,0
OC(=O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,0
CCNC(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(c1)C(=O)C,0
Cc1cc(Cc2cc(C)cc(c2O)C(C)(C)C)c(O)c(c1)C(C)(C)C,0
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c3ccc(Cl)cc3,0
NC(=N)c1ccc(OCCCCCOc2ccc(cc2)C(=N)N)cc1,0
CC(=O)C1C(=O)C=C2Oc3c(C(=O)C)c(O)c(C)c(O)c3C2(C)C1=O,0
OCCNCCN1C(=O)c2ccccc2C3=C1c4ccccc4C3=O,0
CC(=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C)C,0
[O-][N+](=O)c1ccc2ccc3ccc(c4c5ccccc5c1c2c34)[N+](=O)[O-],0
C\C=C/1\C[C@H](C)[C@](O)(CO)C(=O)OCC2=CC[N@@+]3([O-])CC[C@@H](OC1=O)[C@@H]23,0
OC1C=Cc2c(ccc3cc4c(cc23)C(O)C(O)c5ccccc45)C1O,0
CCCCCCCOc1ccccc1NC(=O)OC(C)CN(CC)CC,0
CC(=O)OC(C)(C)C1Cc2cc3C=C(C(=O)Oc3cc2O1)C(C)(C)C=C,0
COc1cc(O)cc2c1cc(c3c(cc4OCOc4c23)C(=O)O)[N+](=O)[O-],0
OC(=O)C(Cc1cc(O)nc2ccccc12)NC(=O)c3ccc(Cl)cc3,0
COc1ccc(O)c2C(=O)c3c(OC)cc4OC5OCCC5c4c3Oc12,0
Nc1ccc(cc1)c2ccc(cc2)c3ccc(cc3)c4ccc(N)cc4,0
CCCC[C@@H](CC)COC(=O)CCCCC(=O)OC[C@H](CC)CCCC,0
CC(=O)OC12CCC3[C@](CCC4[C@@]3(C)CCC[C@@]4(C)C(=O)O)(CC1=C)C2,0
CCCCCCCOc1ccccc1NC(=O)OCCN2CCCCC2,0
CCCCCC(C)(O)\C=C\C1C(O)CC(=O)C1C\C=C\CCCC(=O)O,0
CC(C)(Br)C(Br)COP(=O)(OCC(Br)C(C)(C)Br)OCC(Br)C(C)(C)Br,0
CC(C)c1ccc(OP(=O)(Oc2ccccc2)Oc3ccccc3)cc1,0
OC1C=Cc2c(ccc3cc4c5C=CC(O)C(O)c5ccc4cc23)C1O,0
CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C)C#C,0
COc1cc2OC3(C)OC4OC4C3(C)c2c5OC(=O)C6=C(CCC6=O)c15,0
CCNCC#CC(C)(C)OC(=O)C(O)(C1CCCCC1)c2ccccc2,0
NC(=O)C1CCCN1C(=O)C(Cc2c[nH]cn2)NC(=O)C3CCC(=O)N3,0
CC(=O)OCC12CCC(=CC1OC3C(O)C(OC(=O)C)C2(C)C34CO4)C,0
CC(=O)Nc1ccc2c(Cc3ccccc23)c1OC(=O)c4ccccc4,0
CCOC1=CC(N(O)c2ccccc12)(c3ccccc3)c4ccccc4,0
CC(CCC(=O)O)C1CCC2C3CCc4cc(O)ccc4C3CCC12C,0
CCN(CC)c1ccc2C=C(C(=O)Oc2c1)c3nc4ccccc4n3C,0
CC(=O)Nc1cc2Cc3ccccc3c2cc1OC(=O)c4ccccc4,0
NC(CCC(=O)NC(CSC(=O)NCCO)C(=O)NCC(=O)O)C(=O)O,0
CCCCCCCCC(Cl)CCC(Cl)CC(Cl)C(Cl)C(Cl)CC(=O)OC,0
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,0
[Na+].[Na+].Nc1ccc(\C=C\c2ccc(N)cc2S(=O)(=O)O)c(c1)S(=O)(=O)O,0
CC(C)c1ccccc1OP(=O)(Oc2ccccc2)Oc3ccccc3,0
COC(=O)C(Cl)CCC(Cl)CCCCCC(Cl)CCC(Cl)CCCCCl,0
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,0
CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc2cccc(Oc3ccccc3)c2,0
OC(=O)C(CC1=CC(=O)Nc2ccccc12)NC(=O)c3ccc(Cl)cc3,0
C[C@@H]1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O,0
[H+].[H+].[Cl-].[Cl-].COc1ccc2nccc(C(O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,0
Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc3ccc(C)cc3)cc1,0
[H+].O.O.O.[Br-].CN1[C@H]2CC(C[C@H]1[C@H]3O[C@@H]23)OC(=O)C(CO)c4ccccc4,0
[H+].[Cl-].COc1cc(CC2NCCc3cc(O)c(O)cc23)cc(OC)c1OC,0
NC(=O)[C@@H]1CCCN1C(=O)C(Cc2cnc[nH]2)NC(=O)[C@@H]3CCC(=O)N3,0
CC(O)CN(CC(C)O)CC(C)O.OC(=O)COc1ccc(Cl)cc1Cl,0
[H+].[Cl-].Cc1ccccc1OCC(O)CNCCOc2ccc(cc2)C(=O)N,0
CCCCCC(C)(O)\C=C\C1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(=O)O,0
[H+].[Cl-].C[C@@H]1CCC[C@H](C)N1CCCC(O)(c2ccccc2)c3ccccn3,0
CN1CC[C@]2(C)[C@H]1N(C)c3ccc(O)cc23.OC(=O)c4ccccc4O,0
[H+].[Cl-].CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,0
[H+].[Cl-].CCN1C=C(C(=O)O)C(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,0
CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(cc2F)C#N)cc1,0
O.O.O.[Na+].[Na+].[Na+].OC(=O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0
CO[C@H]1[C@H](O)[C@H](O)[C@H](O[C@@H]2[C@H](O)[C@H](O)[C@H](C)O[C@H]2C(=O)O)O[C@@H]1C(=O)O,0
CN(C)CCC(c1ccccc1)c2ccccn2.OC(=O)\C=C/C(=O)O,0
COc1cc(c(O)c(c1)C(C)(C)C)c2cc(OC)cc(c2O)C(C)(C)C,0
CCC(C)(C)c1cc(c(O)c(c1)C(C)(C)CC)n2nc3ccccc3n2,0
CC1CCc2c(N3CCC(O)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O,0
COC(=O)c1oc(N(O)C(=O)C)c(c2ccccc2)c1c3ccccc3,0
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,0
Cn1c(ncc1[N+](=O)[O-])C(O)c2cc(cc(c2O)C(C)(C)C)C(C)(C)C,0
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,0
C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,0
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,0
COC(=O)c1oc(NOC(=O)C)c(c2ccccc2)c1c3ccccc3,0
CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c2ccccc2,0
CC1CN(CCN1)c2cc3N(C=C(C(=O)O)C(=O)c3c(C)c2F)C4CC4,0
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,0
CN(C)c1ccc(cc1)C(=C2C=CC(=N)C=C2)c3ccc(cc3)N(C)C,0
CNc1ccc(cc1)C(=C2C=CC(=NC)C=C2)c3ccc(cc3)N(C)C,0
O=C1c2ccccc2c3ccc4C(=O)c5ccccc5c6ccc1c3c46,0
Cc1cccc(OP(=O)(Oc2cccc(C)c2)Oc3cccc(C)c3)c1,0
CC1(C)[C@@H](C=C(Cl)Cl)[C@H]1C(=O)OCc2cccc(Oc3ccccc3)c2,0
CN1CC(c2ccccc2)c3cccc(N)c3C1.OC(=O)\C=C/C(=O)O,0
Cc1ccc(N=Nc2c(O)c(cc3ccccc23)C(=O)O)c(c1)S(=O)(=O)O,0
CC(=O)Oc1ccc(cc1)C(c2ccc(OC(=O)C)cc2)c3ccccn3,0
CNC1CCc2cc(OC)c(OC)c(OC)c2C3=CC=C(OC)C(=O)C=C13,0
CC(=O)c1cc(NC(=O)NC(C)(C)C)ccc1OCC(O)CNC(C)(C)C,0
CCCOC(C(=O)OC1CCN(C)CC1)(c2ccccc2)c3ccccc3,0
CCC(C)c1cccc(c1)C(C)CC(CC)c2ccc(C[N+](C)(C)C)cc2,0
[O-][N+](=O)c1ccc(cc1)n2nc(n[n+]2c3ccc(I)cc3)c4ccccc4,0
O[C@H]([C@H](COC(=O)CCC(=O)O)NC(=O)C(Cl)Cl)c1ccc(cc1)[N+](=O)[O-],0
OC1C(O)c2cc3ccc4cccc5ccc(c2C(O)C1S(=O)(=O)O)c3c45,0
C[C@@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0
Cn1c(N)nc2c1ccc3nc(c4ccccc4)c(nc23)c5ccccc5,0
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc3ccccc13)C(C)C,0
CC1(C)CC(C(=O)NCCCCCCCCCCCC(=O)O)C(C)(C)N1O,0
[O-][N+](=O)c1ccc(N\N=C(\N=Nc2ccc(I)cc2)/c3ccccc3)cc1,0
CC1Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,0
CCCCCOc1cccc(NC(=O)OC2CCCCC2N3CCCC3)c1,0
CC(C)CCCC(C)C1CCC2C3CC=C4CCCCC4(C)C3CCC12C,0
C\C(=C(\OCCOc1ccc(Cl)cc1)/c2ccc(Cl)cc2Cl)\n3ccnc3,0
COc1cc(OC)c2cc(c3c(cc4OCOc4c3c2c1)C(=O)O)[N+](=O)[O-],0
Oc1ccc2ccccc2c1N=Nc3ccc4ccccc4c3S(=O)(=O)O,0
OC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)COc3ccc(Cl)cc3Cl,0
CC(C)(C)NC(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O,0
CC12CCC(=O)C=C1C3CC3C4C2CCC5(C)C4C6CC6C57CCC(=O)O7,0
CCCC[C@@H](CC)COC(=O)C(=C(c1ccccc1)c2ccccc2)C#N,0
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c3cc(Cl)ccc13,0
CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,0
CCCCC(CC)COC(=O)C(=C(c1ccccc1)c2ccccc2)C#N,0
Cc1cc2N=C3C(=O)NC(=O)N=C3N(CC(O)C(O)C(O)CO)c2cc1C,0
CN(C)CCC(c1ccc(Cl)cc1)c2ccccn2.OC(=O)\C=C/C(=O)O,0
C[C@]12CCC(=O)C=C1[C@@H]3C[C@@H]3[C@@H]4[C@@H]2CC[C@@]5(C)[C@H]4[C@@H]6C[C@@H]6[C@@]57CCC(=O)O7,0
CCCCCCCC\C=C/CCCCCCCC(=O)O.OCCNCCO,0
COc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C.OP(=O)(O)O,0
O.CN1CC(=O)N=C1N.NCCc2c[nH]c3ccc(O)cc23.OS(=O)(=O)O,0
O=C1C=Cc2ccccc2/C/1=N/Nc3ccc(cc3)\N=N\c4ccccc4,0
CC(CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0
COc1cc(\C=C\C(=CC(=O)\C=C\c2ccc(O)c(OC)c2)O)ccc1O,0
[Na+].[Na+].OC(=O)c1ccccc1C2=C3C=CC(=O)C=C3Oc4cc(O)ccc24,0
O.O.O.CC1(C)S[C@@H]2[C@H](NC(=O)C(N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0
O.O.O.[K+].[K+].OC(=O)C1O[Sb]2OC(C(O[Sb]3OC1C(=O)O3)C(=O)O)C(=O)O2,0
[Cl-].CCCCCCCOc1ccccc1NC(=O)OCCN2CCCCC2,0
CC(=O)c1cc(ccc1OCC(O)CNC(C)(C)C)N(C(=O)N)C(C)(C)C,0
[Cl-].CCCCCCCOc1ccccc1NC(=O)OC(C)CN(CC)CC,0
CCCCCOc1cccc(NC(=O)OC2CCCC[C@H]2N3CCCC3)c1,0
[H+].[Cl-].CCNCC#CC(C)(C)OC(=O)C(O)(C1CCCCC1)c2ccccc2,0
[O-][N+](=O)c1ccc(N\N=C(\N=N\c2ccc(I)cc2)/c3ccccc3)cc1,0
CCCCCCCCCCCC(=O)OCC(C)OC(=O)CCCCC(=O)O,0
CN=C1C=CC(=C(c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C)C=C1,0
COc1ccc(cc1)C(=C(c2ccc(OC)cc2)c3ccc(OC)cc3)Cl,0
COc1cc(\C=C\C(=O)CC(=O)\C=C\c2ccc(O)c(OC)c2)ccc1O,0
CCCOC(=O)c1cc(Cc2ccc(N)c(c2)C(=O)OCCC)ccc1N,0
CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(c1)C(=O)C,0
CC(C)OC(=O)c1cc(Cc2ccc(N)c(c2)C(=O)OC(C)C)ccc1N,0
CNC(=O)c1cccc(NCC(=O)NCCc2ccc(OC)c(OC)c2)c1,0
CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc2ccccc2,0
CC(C)(c1ccc(OCC(O)CO)cc1)c2ccc(OCC(O)CO)cc2,0
O=C1C=CC(=O)N1c2ccc(Cc3ccc(cc3)N4C(=O)C=CC4=O)cc2,0
CCOc1ccc(cc1NC(=O)C(=O)Nc2ccccc2CC)C(C)(C)C,0
CC(C)(C)c1ccc(OP(=O)(Oc2ccccc2)Oc3ccccc3)cc1,0
CC(C)(c1ccc(OCC(O)CCl)cc1)c2ccc(OCC(O)CCl)cc2,0
CN(C)C(=O)c1nc2CN=C(c3ccccc3Cl)c4cc(Cl)ccc4n2n1,0
Cc1ccc(cc1S(=O)(=O)O)N=Nc2c(O)c(cc3ccccc23)C(=O)O,0
CC(=O)OC1(CCC2C3C=C(Cl)C4=CC(=O)OCC4(C)C3CCC12C)C(=O)C,0
COC1(CCCC1)OC2CCC3C4CCC5CC6SC6CC5(C)C4CCC23C,0
OC(=O)c1cc(ccc1O)N=Nc2ccc(cc2)S(=O)(=O)Nc3ccccn3,0
Cc1cnc2ccc3c(nc(NC4OC(C(O)C(O)C4O)C(=O)O)n3C)c2n1,0
C[C@H]1Cc2c(Cl)cc(C(=O)N[C@H](Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,0
CC1SCC(NC1=O)C(=O)NC(Cc2c[nH]cn2)C(=O)N3CCCC3C(=O)N,0
Nc1c2C(=O)c3ccccc3C(=O)c2c(NC4CCCCC4)cc1S(=O)(=O)O,0
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(=O)C12C,0
CC(CCC(=O)O)C1CCC2C3C(CCC12C)C4(C)CCC(O)CC4CC3=O,0
CC(CCC(=O)O)C1CCC2C3C(CCC12C)C4(C)CCC(=O)CC4CC3=O,0
OC(=O)C1=CN(c2ccc(F)cc2)c3cc(N4CCNCC4)c(F)cc3C1=O,0
CN(C)c1ccc(cc1)C(=C2C=CC(=[N+](C)C)C=C2)c3ccc(cc3)N(C)C,0
CC(C)CCC[C@@H](C)[C@@H]1CC[C@@H]2\C(=C/C=C\3/C[C@@H](O)CCC3=C)\CCC[C@@]12C,0
CCN(CC)CC#CC(C)(C)OC(=O)C(O)(C1CCCCC1)c2ccccc2,0
CCCC[C@H](CC)COC(=O)c1cccc(c1)C(=O)OC[C@@H](CC)CCCC,0
COc1ccccc1NC(=O)[C@H](N=Nc2ccc(cc2OC)[N+](=O)[O-])C(=O)C,0
Nc1cc(cc2cc(c(N=Nc3ccccc3)c(O)c12)S(=O)(=O)O)S(=O)(=O)O,0
COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]3N(C)CCc4cc5OCOc5cc34,0
Oc1c2nc3ccccc3c2nnn1\N=C\c4ccc(cc4)c5ccccc5,0
CC\C(=C(\CC)/c1ccc(OP(=O)(O)O)cc1)\c2ccc(OP(=O)(O)O)cc2,0
