smiles,ID,endpoint,MW
Nc1ccc(\C=C\c2ccc(N)cc2S(=O)(=O)O)c(c1)S(=O)(=O)O,7774,0,370.03
[Na+].Oc1ccc2ccccc2c1N=Nc3ccc(cc3)S(=O)(=O)O,7775,0,351.04
CC(C)(C)OOC(C)(C)c1ccc(cc1)C(C)(C)OOC(C)(C)C,7776,0,338.25
Cc1ccc(OP(=O)(Oc2ccccc2)Oc3ccccc3)cc1,7777,0,340.09
CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3,7778,0,324.15
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(c1)C(=O)C,7779,0,336.2
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,7780,0,336.21
C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)\C(=C/O)\C[C@]4(C)[C@H]3CC[C@]12C,7781,0,332.24
COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,7782,0,324.18
COC1CC(=O)C[C@@H](C)[C@]12Oc3c(Cl)c(OC)cc(OC)c3C2=O,7783,0,354.09
COc1ccc2nccc(C(O)C3CC4CCN3CC4C=C)c2c1,7784,0,324.18
C\C=C\1/CC(=C)[C@@](C)(O)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@@H]23,7785,0,333.16
[Mn+2].[Mn+2].OCCC(CCO)OP(=O)(O)O.OCC(O)COP(=O)(O)O,7786,0,481.93
[Na+].OS(=O)(=O)c1ccc2\C(=N\Nc3ccccc3)\C(=O)C=Cc2c1,7787,0,351.04
C\C=C/C(=O)O[C@@H]1C[C@@H]2O[C@H]3C=C(C)C(=O)C[C@@]3(C)[C@@]1(C)[C@]24CO4,7788,0,332.16
[Fe+2].CNC(=O)Oc1ccc(NC=C2C=CC=C2)cc1.C3C=CC=C3,7789,0,364.09
[Cl-].C[N+]1=C2N(CCc3c2[nH]c4ccccc34)C(=O)c5ccccc15,7790,0,337.1
CCOC(=O)[C@H]1O[C@@H]1C(=O)NC(CC(C)C)C(=O)NCCC(C)C,7791,0,342.22
CC(=O)c1cccc(N=[N+]([O-])c2ccc(N)c(C(=O)C)c2C)c1C,7792,0,325.14
O.O.O.O.O.O.O.O.O.O.O.O.[K+].[Cr+3].OS(=O)(=O)O.OS(=O)(=O)O,7793,0,502.96
Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,7794,0,350.04
OC(=O)c1c(Cl)c(Cl)c(Cl)c2Oc3c(Br)c(O)c(Br)cc3C(=O)c12,7795,0,513.74
OC[C@H]1O[C@@H](Oc2cc3C=CC(=O)Oc3cc2O)[C@H](O)[C@@H](O)[C@@H]1O,7796,0,340.08
CCOC(=O)COc1ccc2C(=O)C=C(Oc2c1)c3ccccc3,7797,0,324.1
[O-][N+](=O)c1cc(NS(=O)(=O)c2cccc3cccnc23)ccc1Cl,7798,0,363.01
OC(=O)C1Cc2c([nH]c3ccccc23)C(Cc4ccccc4O)N1,7799,0,322.13
Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,7800,0,399.93
CC(=O)Nc1cc(ccc1C)N=Nc2ccc(C)c(NC(=O)C)c2,7801,0,324.16
O=C(OC1CCCCC1)c2ccccc2C(=O)OC3CCCCC3,7802,0,330.18
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,7803,0,334.21
Fc1ccc(cc1)C(=O)CCCN2CCN(CC2)c3ccccn3,7804,0,327.17
CC(=O)Nc1ccc(C)c(c1)N=Nc2cc(NC(=O)C)ccc2C,7805,0,324.16
Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4,7806,0,318.09
CC(C)NC(=O)NS(=O)(=O)c1cnccc1Nc2cccc(C)c2,7807,0,348.13
CCN1C=C(C(=O)O)C(=O)c2cc(F)c(c(F)c12)c3ccncc3,7808,0,330.08
Cc1ccc(cc1S(=O)(=O)O)N=Nc2c(O)ccc3ccccc23,7809,0,342.07
CCCCOCCOCCOCc1cc2OCOc2cc1CCC,7810,0,338.21
O=C(C1OC1c2ccc(Oc3ccccc3)cc2)c4ccccc4,7811,0,316.11
COc1cc2CCN(C)c3cc4cc5OCOc5cc4c(c1OC)c23,7812,0,337.13
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,7813,0,355.15
O[C@H]1C[C@](O)(C[C@@H](OC(=O)\C=C/c2ccc(O)c(O)c2)[C@@H]1O)C(=O)O,7814,0,354.1
CCCCCCC(C\C=C\CCCCCCCC(=O)OC)OC(=O)C,7815,0,354.28
OS(=O)(=O)Oc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,7816,0,348.05
Oc1ccc2c(Oc3cc(O)ccc3C24OC(=O)c5ccccc45)c1,7817,0,332.07
Cc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,7818,0,329.11
CN(C)c1ccc(cc1)C(=C2C=CC(=[N+](C)C)C=C2)c3ccccc3,7819,0,329.2
COc1cc(CC2NCCc3cc(O)c(O)cc23)cc(OC)c1OC,7820,0,345.16
COc1ccc2cc3c4cc5OCOc5cc4CC[n+]3cc2c1OC,7821,0,336.12
OS(=O)(=O)Oc1c2ccccc2c3ccc4cccc5ccc1c3c45,7822,0,348.05
CC(=O)O[C@H]1[C@H](O)[C@@H]2O[C@H]3C=C(C)C(=O)[C@H](O)[C@@]3(CO)[C@@]1(C)[C@@]24CO4,7823,0,354.13
OCCNc1ccc(cc1)N=Nc2ccc(cc2)N(CCO)CCO,7824,0,344.18
CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,7825,0,348.2
OS(=O)(=O)Oc1cccc2c3ccc4cccc5ccc(cc12)c3c45,7826,0,348.05
CC1CCCC(C)N1CCCC(O)(c2ccccc2)c3ccccn3,7827,0,338.24
COc1cc2c(CC3c4c(CC[N+]3(C)C)cc(OC)c(O)c24)cc1O,7828,0,342.17
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,7829,0,339.15
CC(=O)Nc1cccc(N=[N+]([O-])c2cccc(NC(=O)C)c2C)c1C,7830,0,340.15
COC(=C1C(C(=C(C)N=C1C)C(=O)OC)c2ccccc2[N+](=O)[O-])O,7831,0,346.12
OC1C2OC2c3c(ccc4nc5c(ccc6ccccc56)cc34)C1O,7832,0,329.11
OC1=C(O)C23CCCCC2(O3)c4cc5ccc6ccccc6c5nc14,7833,0,331.12
Nc1ccc2c(c3ccccc3C(=O)O)c4ccc(N)cc4[o+]c2c1,7834,0,331.11
OS(=O)(=O)Oc1ccc2ccc3c4ccccc4cc5ccc1c2c35,7835,0,348.05
CC(=O)C1=CCC2C3=CCC4=CC(O)C(O)CC4(C)C3CC(O)C12C,7836,0,344.2
CCCC[C@@H](CC)COP(=O)(Oc1ccccc1)Oc2ccccc2,7837,0,362.16
CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,7838,0,358.31
C[C@]12[C@@H](O)C=C[C@@]3(OC1=O)[C@H]4CC[C@]5(O)C[C@]4(CC5=C)[C@H]([C@H]23)C(=O)O,7839,0,346.14
CCCC1(O)CCC2C3CCC4CC(=O)CC(C)C4(C)C3CCC12C,7840,0,346.29
COC(=O)Nc1nc2cc(OS(=O)(=O)c3ccc(F)cc3)ccc2[nH]1,7841,0,365.05
CN1[C@@H](CSCC(F)(F)F)Nc2cc(Cl)c(cc2S1(=O)=O)S(=O)(=O)N,7842,0,438.97
CCCCC(CC)COP(=O)(Oc1ccccc1)Oc2ccccc2,7843,0,362.16
CCCCCCCC[Sn]1(CCCCCCCC)OC(=O)C=CC(=O)O1,7844,0,460.16
COC(=O)C1=C(C)NC(=C(C1c2ccccc2[N+](=O)[O-])C(=O)OC)C,7845,0,346.12
[K+].CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,7846,0,389.06
CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(cc2S1(=O)=O)S(=O)(=O)N,7847,0,438.97
CCOC(=O)c1cc(Cc2ccc(N)c(c2)C(=O)OCC)ccc1N,7848,0,342.16
COC(=O)Nc1nc2ccc(OS(=O)(=O)c3ccc(F)cc3)cc2[nH]1,7849,0,365.05
CCC[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)C[C@H](C)[C@]4(C)[C@H]3CC[C@]12C,7850,0,346.29
O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\c2ccc(O)c(O)c2)[C@@H]1O)C(=O)O,7851,0,354.1
CC12[C@@H](O)C=C[C@]3(OC1=O)[C@H]4CC[C@@]5(O)C[C@@]4(CC5=C)[C@@H]([C@@H]23)C(=O)O,7852,0,346.14
[H+].[Br-].COc1ccc2nccc(C(O)C3CC4CCN3CC4C=C)c2c1,7853,0,404.11
[Cu+2].CCC1CCC(CCC(=O)O)C1.CCC2CCC(CCC(=O)O)C2,7854,0,403.19
[Na+].Cc1ccc(N\N=C/2\C(=O)C=Cc3ccccc23)c(c1)S(=O)(=O)O,7855,0,365.06
CCN(\C(=S\[Zn+2]\S=C(/S)\N(CC)c1ccccc1)\S)c2ccccc2,7856,0,460.01
CC(=O)O[C@@H]1[C@@H](O)C2OC3C=C(C)C(=O)[C@@H](O)C3(CO)C1(C)C24CO4,7857,0,354.13
[H+].[Cl-].CC(CCc1ccccc1)NCC(O)c2ccc(O)c(c2)C(=O)N,7858,0,364.16
[H+].[Cl-].CCN(CC)CCCN(C1Cc2ccccc2C1)c3ccccc3,7859,0,358.22
[H+].[Cl-].CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(c1)C(=O)C,7860,0,372.18
[H+].[Cl-].CCOC(=O)Nc1cccc2C(CN(C)Cc12)c3ccc(Cl)cc3,7861,0,380.11
OCCNc1ccc(cc1)\N=N\c2ccc(cc2)N(CCO)CCO,7862,0,344.18
CC(N)Cc1ccccc1.CC(N)Cc2ccccc2.OS(=O)(=O)O,7863,0,368.18
CC(=O)Nc1cc(ccc1C)N=[N+]([O-])c2ccc(C)c(NC(=O)C)c2,7864,0,340.15
C1CN=C(N1)c2ccc(cc2)c3cc4ccc(cc4[nH]3)C5=NCCN5,7865,0,329.16
COc1ccc(cc1)C(=C(CCC(=O)O)C#N)c2ccc(OC)cc2,7866,0,337.13
CCCCCCCCCCCCCCCCCC1=NCCN1CCO,7867,0,352.35
CC(=O)Nc1ccc(C)c(c1)N=[N+]([O-])c2cc(NC(=O)C)ccc2C,7868,0,340.15
CC(=O)O[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C)C#C,7869,0,340.2
OC1CCC(O)(CN(N=O)C(Cc2ccccc2)C(=O)O)C(O)C1O,7870,0,354.14
Cc1cc(O)c(cc1Sc2cc(c(O)cc2C)C(C)(C)C)C(C)(C)C,7871,0,358.2
CN(C)c1ccc(cc1)C(c2ccccc2)c3ccc(cc3)N(C)C,7872,0,330.21
CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c2ccc(Cl)cc2,7873,0,360.11
COc1ccc(cc1)c2noc(CC(=O)O)c2c3ccc(OC)cc3,7874,0,339.11
OC(=O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,7875,0,477.86
CCNC(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(c1)C(=O)C,7876,0,351.22
Cc1cc(Cc2cc(C)cc(c2O)C(C)(C)C)c(O)c(c1)C(C)(C)C,7877,0,340.24
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c3ccc(Cl)cc3,7878,0,357.08
NC(=N)c1ccc(OCCCCCOc2ccc(cc2)C(=N)N)cc1,7879,0,340.19
CC(=O)C1C(=O)C=C2Oc3c(C(=O)C)c(O)c(C)c(O)c3C2(C)C1=O,7880,0,344.09
OCCNCCN1C(=O)c2ccccc2C3=C1c4ccccc4C3=O,7881,0,334.13
CC(=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C)C,7882,0,338.19
[O-][N+](=O)c1ccc2ccc3ccc(c4c5ccccc5c1c2c34)[N+](=O)[O-],7883,0,342.06
C\C=C/1\C[C@H](C)[C@](O)(CO)C(=O)OCC2=CC[N@@+]3([O-])CC[C@@H](OC1=O)[C@@H]23,7884,0,367.16
OC1C=Cc2c(ccc3cc4c(cc23)C(O)C(O)c5ccccc45)C1O,7885,0,346.12
CCCCCCCOc1ccccc1NC(=O)OC(C)CN(CC)CC,7886,0,364.27
CC(=O)OC(C)(C)C1Cc2cc3C=C(C(=O)Oc3cc2O1)C(C)(C)C=C,7887,0,356.16
COc1cc(O)cc2c1cc(c3c(cc4OCOc4c23)C(=O)O)[N+](=O)[O-],7888,0,357.05
OC(=O)C(Cc1cc(O)nc2ccccc12)NC(=O)c3ccc(Cl)cc3,7889,0,370.07
COc1ccc(O)c2C(=O)c3c(OC)cc4OC5OCCC5c4c3Oc12,7890,0,356.09
Nc1ccc(cc1)c2ccc(cc2)c3ccc(cc3)c4ccc(N)cc4,7891,0,336.16
CCCC[C@@H](CC)COC(=O)CCCCC(=O)OC[C@H](CC)CCCC,7892,0,370.31
CC(=O)OC12CCC3[C@](CCC4[C@@]3(C)CCC[C@@]4(C)C(=O)O)(CC1=C)C2,7893,0,360.23
CCCCCCCOc1ccccc1NC(=O)OCCN2CCCCC2,7894,0,362.26
CCCCCC(C)(O)\C=C\C1C(O)CC(=O)C1C\C=C\CCCC(=O)O,7895,0,366.24
CC(C)(Br)C(Br)COP(=O)(OCC(Br)C(C)(C)Br)OCC(Br)C(C)(C)Br,7896,0,775.67
CC(C)c1ccc(OP(=O)(Oc2ccccc2)Oc3ccccc3)cc1,7897,0,368.12
OC1C=Cc2c(ccc3cc4c5C=CC(O)C(O)c5ccc4cc23)C1O,7898,0,346.12
CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C)C#C,7899,0,354.22
COc1cc2OC3(C)OC4OC4C3(C)c2c5OC(=O)C6=C(CCC6=O)c15,7900,0,356.09
CCNCC#CC(C)(C)OC(=O)C(O)(C1CCCCC1)c2ccccc2,7901,0,357.23
NC(=O)C1CCCN1C(=O)C(Cc2c[nH]cn2)NC(=O)C3CCC(=O)N3,7902,0,362.17
CC(=O)OCC12CCC(=CC1OC3C(O)C(OC(=O)C)C2(C)C34CO4)C,7903,0,366.17
CC(=O)Nc1ccc2c(Cc3ccccc23)c1OC(=O)c4ccccc4,7904,0,343.12
CCOC1=CC(N(O)c2ccccc12)(c3ccccc3)c4ccccc4,7905,0,343.16
CC(CCC(=O)O)C1CCC2C3CCc4cc(O)ccc4C3CCC12C,7906,0,356.24
CCN(CC)c1ccc2C=C(C(=O)Oc2c1)c3nc4ccccc4n3C,7907,0,347.16
CC(=O)Nc1cc2Cc3ccccc3c2cc1OC(=O)c4ccccc4,7908,0,343.12
NC(CCC(=O)NC(CSC(=O)NCCO)C(=O)NCC(=O)O)C(=O)O,7909,0,394.12
CCCCCCCCC(Cl)CCC(Cl)CC(Cl)C(Cl)C(Cl)CC(=O)OC,7910,0,468.09
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,7911,0,370.31
[Na+].[Na+].Nc1ccc(\C=C\c2ccc(N)cc2S(=O)(=O)O)c(c1)S(=O)(=O)O,7912,0,416.01
CC(C)c1ccccc1OP(=O)(Oc2ccccc2)Oc3ccccc3,7913,0,368.12
COC(=O)C(Cl)CCC(Cl)CCCCCC(Cl)CCC(Cl)CCCCCl,7914,0,468.09
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,7915,0,358.18
CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc2cccc(Oc3ccccc3)c2,7916,0,390.08
OC(=O)C(CC1=CC(=O)Nc2ccccc12)NC(=O)c3ccc(Cl)cc3,7917,0,370.07
C[C@@H]1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O,7918,0,361.14
[H+].[H+].[Cl-].[Cl-].COc1ccc2nccc(C(O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,7919,0,396.14
Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc3ccc(C)cc3)cc1,7920,0,368.12
[H+].O.O.O.[Br-].CN1[C@H]2CC(C[C@H]1[C@H]3O[C@@H]23)OC(=O)C(CO)c4ccccc4,7921,0,437.1
[H+].[Cl-].COc1cc(CC2NCCc3cc(O)c(O)cc23)cc(OC)c1OC,7922,0,381.13
NC(=O)[C@@H]1CCCN1C(=O)C(Cc2cnc[nH]2)NC(=O)[C@@H]3CCC(=O)N3,7923,0,362.17
CC(O)CN(CC(C)O)CC(C)O.OC(=O)COc1ccc(Cl)cc1Cl,7924,0,411.12
[H+].[Cl-].Cc1ccccc1OCC(O)CNCCOc2ccc(cc2)C(=O)N,7925,0,380.15
CCCCCC(C)(O)\C=C\C1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(=O)O,7926,0,366.24
[H+].[Cl-].C[C@@H]1CCC[C@H](C)N1CCCC(O)(c2ccccc2)c3ccccn3,7927,0,374.21
CN1CC[C@]2(C)[C@H]1N(C)c3ccc(O)cc23.OC(=O)c4ccccc4O,7928,0,356.17
[H+].[Cl-].CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,7929,0,384.18
[H+].[Cl-].CCN1C=C(C(=O)O)C(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,7930,0,387.12
CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(cc2F)C#N)cc1,7931,0,357.14
O.O.O.[Na+].[Na+].[Na+].OC(=O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,7932,0,415.09
CO[C@H]1[C@H](O)[C@H](O)[C@H](O[C@@H]2[C@H](O)[C@H](O)[C@H](C)O[C@H]2C(=O)O)O[C@@H]1C(=O)O,7933,0,382.11
CN(C)CCC(c1ccccc1)c2ccccn2.OC(=O)\C=C/C(=O)O,7934,0,356.17
COc1cc(c(O)c(c1)C(C)(C)C)c2cc(OC)cc(c2O)C(C)(C)C,7935,0,358.21
CCC(C)(C)c1cc(c(O)c(c1)C(C)(C)CC)n2nc3ccccc3n2,7936,0,351.23
CC1CCc2c(N3CCC(O)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O,7937,0,360.15
COC(=O)c1oc(N(O)C(=O)C)c(c2ccccc2)c1c3ccccc3,7938,0,351.11
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,7939,0,360.19
Cn1c(ncc1[N+](=O)[O-])C(O)c2cc(cc(c2O)C(C)(C)C)C(C)(C)C,7940,0,361.2
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,7941,0,349.17
C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,7942,0,372.25
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,7943,0,375.14
COC(=O)c1oc(NOC(=O)C)c(c2ccccc2)c1c3ccccc3,7944,0,351.11
CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c2ccccc2,7945,0,357.23
CC1CN(CCN1)c2cc3N(C=C(C(=O)O)C(=O)c3c(C)c2F)C4CC4,7946,0,359.16
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,7947,0,398.24
CN(C)c1ccc(cc1)C(=C2C=CC(=N)C=C2)c3ccc(cc3)N(C)C,7948,0,343.2
CNc1ccc(cc1)C(=C2C=CC(=NC)C=C2)c3ccc(cc3)N(C)C,7949,0,343.2
O=C1c2ccccc2c3ccc4C(=O)c5ccccc5c6ccc1c3c46,7950,0,332.08
Cc1cccc(OP(=O)(Oc2cccc(C)c2)Oc3cccc(C)c3)c1,7951,0,368.12
CC1(C)[C@@H](C=C(Cl)Cl)[C@H]1C(=O)OCc2cccc(Oc3ccccc3)c2,7952,0,390.08
CN1CC(c2ccccc2)c3cccc(N)c3C1.OC(=O)\C=C/C(=O)O,7953,0,354.16
Cc1ccc(N=Nc2c(O)c(cc3ccccc23)C(=O)O)c(c1)S(=O)(=O)O,7954,0,386.06
CC(=O)Oc1ccc(cc1)C(c2ccc(OC(=O)C)cc2)c3ccccn3,7955,0,361.13
CNC1CCc2cc(OC)c(OC)c(OC)c2C3=CC=C(OC)C(=O)C=C13,7956,0,371.17
CC(=O)c1cc(NC(=O)NC(C)(C)C)ccc1OCC(O)CNC(C)(C)C,7957,0,379.25
CCCOC(C(=O)OC1CCN(C)CC1)(c2ccccc2)c3ccccc3,7958,0,367.21
CCC(C)c1cccc(c1)C(C)CC(CC)c2ccc(C[N+](C)(C)C)cc2,7959,0,366.32
[O-][N+](=O)c1ccc(cc1)n2nc(n[n+]2c3ccc(I)cc3)c4ccccc4,7960,0,470.01
O[C@H]([C@H](COC(=O)CCC(=O)O)NC(=O)C(Cl)Cl)c1ccc(cc1)[N+](=O)[O-],7961,0,422.03
OC1C(O)c2cc3ccc4cccc5ccc(c2C(O)C1S(=O)(=O)O)c3c45,7962,0,384.07
C[C@@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,7963,0,376.3
Cn1c(N)nc2c1ccc3nc(c4ccccc4)c(nc23)c5ccccc5,7964,0,351.15
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc3ccccc13)C(C)C,7965,0,368.22
CC1(C)CC(C(=O)NCCCCCCCCCCCC(=O)O)C(C)(C)N1O,7966,0,384.3
[O-][N+](=O)c1ccc(N\N=C(\N=Nc2ccc(I)cc2)/c3ccccc3)cc1,7967,0,471.02
CC1Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,7968,0,369.12
CCCCCOc1cccc(NC(=O)OC2CCCCC2N3CCCC3)c1,7969,0,374.26
CC(C)CCCC(C)C1CCC2C3CC=C4CCCCC4(C)C3CCC12C,7970,0,370.36
C\C(=C(\OCCOc1ccc(Cl)cc1)/c2ccc(Cl)cc2Cl)\n3ccnc3,7971,0,422.04
COc1cc(OC)c2cc(c3c(cc4OCOc4c3c2c1)C(=O)O)[N+](=O)[O-],7972,0,371.06
Oc1ccc2ccccc2c1N=Nc3ccc4ccccc4c3S(=O)(=O)O,7973,0,378.07
OC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)COc3ccc(Cl)cc3Cl,7974,0,406.05
CC(C)(C)NC(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O,7975,0,406.15
CC12CCC(=O)C=C1C3CC3C4C2CCC5(C)C4C6CC6C57CCC(=O)O7,7976,0,366.22
CCCC[C@@H](CC)COC(=O)C(=C(c1ccccc1)c2ccccc2)C#N,7977,0,361.2
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c3cc(Cl)ccc13,7978,0,387.15
CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,7979,0,598.22
CCCCC(CC)COC(=O)C(=C(c1ccccc1)c2ccccc2)C#N,7980,0,361.2
Cc1cc2N=C3C(=O)NC(=O)N=C3N(CC(O)C(O)C(O)CO)c2cc1C,7981,0,376.14
CN(C)CCC(c1ccc(Cl)cc1)c2ccccn2.OC(=O)\C=C/C(=O)O,7982,0,390.13
CN(C)[P+](On1nnc2ccccc12)(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,7983,0,442.12
C[C@]12CCC(=O)C=C1[C@@H]3C[C@@H]3[C@@H]4[C@@H]2CC[C@@]5(C)[C@H]4[C@@H]6C[C@@H]6[C@@]57CCC(=O)O7,7984,0,366.22
CCCCCCCC\C=C/CCCCCCCC(=O)O.OCCNCCO,7985,0,387.33
COc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C.OP(=O)(O)O,7986,0,397.13
O.CN1CC(=O)N=C1N.NCCc2c[nH]c3ccc(O)cc23.OS(=O)(=O)O,7987,0,405.13
O=C1C=Cc2ccccc2/C/1=N/Nc3ccc(cc3)\N=N\c4ccccc4,7988,0,352.13
CC(CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,7989,0,376.3
COc1cc(\C=C\C(=CC(=O)\C=C\c2ccc(O)c(OC)c2)O)ccc1O,7990,0,368.13
[Na+].[Na+].OC(=O)c1ccccc1C2=C3C=CC(=O)C=C3Oc4cc(O)ccc24,7991,0,378.05
O.O.O.CC1(C)S[C@@H]2[C@H](NC(=O)C(N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,7992,0,403.14
O.O.O.[K+].[K+].OC(=O)C1O[Sb]2OC(C(O[Sb]3OC1C(=O)O3)C(=O)O)C(=O)O2,7993,0,667.75
[Cl-].CCCCCCCOc1ccccc1NC(=O)OCCN2CCCCC2,7994,0,397.23
CC(=O)c1cc(ccc1OCC(O)CNC(C)(C)C)N(C(=O)N)C(C)(C)C,7995,0,379.25
[Cl-].CCCCCCCOc1ccccc1NC(=O)OC(C)CN(CC)CC,7996,0,399.24
CCCCCOc1cccc(NC(=O)OC2CCCC[C@H]2N3CCCC3)c1,7997,0,374.26
[H+].[Cl-].CCNCC#CC(C)(C)OC(=O)C(O)(C1CCCCC1)c2ccccc2,7998,0,393.21
[O-][N+](=O)c1ccc(N\N=C(\N=N\c2ccc(I)cc2)/c3ccccc3)cc1,7999,0,471.02
CCCCCCCCCCCC(=O)OCC(C)OC(=O)CCCCC(=O)O,8000,0,386.27
CN=C1C=CC(=C(c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C)C=C1,8001,0,357.22
COc1ccc(cc1)C(=C(c2ccc(OC)cc2)c3ccc(OC)cc3)Cl,8002,0,380.12
COc1cc(\C=C\C(=O)CC(=O)\C=C\c2ccc(O)c(OC)c2)ccc1O,8003,0,368.13
CCCOC(=O)c1cc(Cc2ccc(N)c(c2)C(=O)OCCC)ccc1N,8004,0,370.19
CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(c1)C(=O)C,8005,0,379.25
CC(C)OC(=O)c1cc(Cc2ccc(N)c(c2)C(=O)OC(C)C)ccc1N,8006,0,370.19
CNC(=O)c1cccc(NCC(=O)NCCc2ccc(OC)c(OC)c2)c1,8007,0,371.18
CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc2ccccc2,8008,0,390.2
CC(C)(c1ccc(OCC(O)CO)cc1)c2ccc(OCC(O)CO)cc2,8009,0,376.19
O=C1C=CC(=O)N1c2ccc(Cc3ccc(cc3)N4C(=O)C=CC4=O)cc2,8010,0,358.1
CCOc1ccc(cc1NC(=O)C(=O)Nc2ccccc2CC)C(C)(C)C,8011,0,368.21
CC(C)(C)c1ccc(OP(=O)(Oc2ccccc2)Oc3ccccc3)cc1,8012,0,382.13
CC(C)(c1ccc(OCC(O)CCl)cc1)c2ccc(OCC(O)CCl)cc2,8013,0,412.12
CN(C)C(=O)c1nc2CN=C(c3ccccc3Cl)c4cc(Cl)ccc4n2n1,8014,0,399.07
Cc1ccc(cc1S(=O)(=O)O)N=Nc2c(O)c(cc3ccccc23)C(=O)O,8015,0,386.06
CC(=O)OC1(CCC2C3C=C(Cl)C4=CC(=O)OCC4(C)C3CCC12C)C(=O)C,8016,0,406.15
COC1(CCCC1)OC2CCC3C4CCC5CC6SC6CC5(C)C4CCC23C,8017,0,404.27
